playerAggression,distance,nemInput,curReward
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
